never fall in love with strangers
https://p.scdn.co/mp3-preview/6061c95fe6d24023037f0d969afe74b00cfaa75b?cid=774b29d4f13844c495f206cafdad9c86
Butterflies
https://p.scdn.co/mp3-preview/43daec862f2dd48b429477a21f3665d5adc73393?cid=774b29d4f13844c495f206cafdad9c86
FWB
https://p.scdn.co/mp3-preview/3f366f87c62d1cc13bf4696eee46041db5875141?cid=774b29d4f13844c495f206cafdad9c86
The Way I Am
https://p.scdn.co/mp3-preview/2aac31950fbe5e8834f51570232b75e50c0810c6?cid=774b29d4f13844c495f206cafdad9c86
Attention
https://p.scdn.co/mp3-preview/598cc82df6da8f6645e5de4ae9a7c8c5389c7d43?cid=774b29d4f13844c495f206cafdad9c86
Cheating on You
https://p.scdn.co/mp3-preview/319cd508d83ac5e517a4c190eaafaa62c0056f27?cid=774b29d4f13844c495f206cafdad9c86
We Don't Talk Anymore (feat. Selena Gomez)
https://p.scdn.co/mp3-preview/0b61b7c36bd426086481769a4bb2e08cc417a01b?cid=774b29d4f13844c495f206cafdad9c86
See You Again (feat. Charlie Puth)
https://p.scdn.co/mp3-preview/5e12e18dbe096e7168a73675fd4e9892029fafe5?cid=774b29d4f13844c495f206cafdad9c86
Mona Lisa
https://p.scdn.co/mp3-preview/5b8bded09c1629bab7eb15d87781e4e147fc61a8?cid=774b29d4f13844c495f206cafdad9c86
Just Friends
https://p.scdn.co/mp3-preview/f0d3898ceb8a6f652acfedb5be164c62eea5c9d4?cid=774b29d4f13844c495f206cafdad9c86
